0,fullname,id,likes,replies,retweets,text,timestamp,user,date,time,pos,neg,neu,comp
19391,Erum,9.13E+17,0,1,0,"Likewise i am saying they avoid non veg becz they are limit by their beliefs , muslims also yar ! Plz dont get me wrong i respect everyone !",2017-09-27T06:20:42,EramAltaf19,27/9/2017,6:20:42,0.253,0.074,0.673,0.6529
19392,Hussaen Qadri,9.13E+17,0,0,1,Jesus!!! R u serious ,2017-09-27T06:21:24,HussaenQadri,27/9/2017,6:21:24,0,0.685,0.315,-0.2905
19393,Erum,9.13E+17,0,0,0,https://youtu.be/vREPjh7UwJI ,2017-09-27T06:21:24,EramAltaf19,27/9/2017,6:21:24,0,0,1,0
19394,Massif Khan,9.13E+17,0,0,1,Mahira kidur ho agar sahi ho to reply kro,2017-09-27T06:25:26,massif_khan,27/9/2017,6:25:26,0,0,1,0
19395,J¤¤J €€ J@|\|,9.13E+17,0,0,1,بھائی کوئی مسئلہ نہیں۔۔ بس سارے ہندوستانیوں نے یہاں ہمارے کتے والی کردی ہے۔ کچھ بھی بات کرو وہ ماہرہ خان کا پوچھتے ہیں۔,2017-09-27T06:25:29,jojeejan,27/9/2017,6:25:29,0,0,1,0
19396,@d/l,9.13E+17,0,0,0,Jesus???,2017-09-27T06:26:12,adilkhan82,27/9/2017,6:26:12,0,0,1,0
19397,Nafees,9.13E+17,0,0,0,ہتھ ہولا میم !,2017-09-27T06:26:17,nafees66,27/9/2017,6:26:17,0,0,1,0
19398,Massif Khan,9.13E+17,0,0,0,Wa,2017-09-27T06:26:29,massif_khan,27/9/2017,6:26:29,0,0,1,0
19399,J¤¤J €€ J@|\|,9.13E+17,0,0,0,میرا کی نوید کیساتھ وڈیو کا کوئی دکھ نہیں ہوا لیکن ماہرہ نے کہیں کا نہیں چھوڑا۔۔۔,2017-09-27T06:26:38,jojeejan,27/9/2017,6:26:38,0,0,1,0
19400,Erum,9.13E+17,0,0,0,https://youtu.be/07FQWOdUMz8 ,2017-09-27T06:27:37,EramAltaf19,27/9/2017,6:27:37,0,0,1,0
19401,Erum,9.13E+17,0,0,0,Ye lo u creep ! 3 sects k references hein yeh ! I dint wanted myself to be a scholar because i am quite young and just learing islam,2017-09-27T06:28:43,EramAltaf19,27/9/2017,6:28:43,0,0,1,0
19402,J¤¤J €€ J@|\|,9.13E+17,0,0,0,میں نے پرسوں ملیحہ لودھی کی تقریر کے بعد اپنے ہندوستانی دوست سےمذاق میں کہا۔ اب تو کشمیر دے دو۔۔ بولا وہ تو پچھلے ہفتے ماہرہ کو دے دیا۔۔,2017-09-27T06:29:03,jojeejan,27/9/2017,6:29:03,0,0,1,0
19403,Massif Khan,9.13E+17,0,0,0,Very nice,2017-09-27T06:30:22,massif_khan,27/9/2017,6:30:22,0.756,0,0.244,0.4754
19404,Nayab Mohammad,9.13E+17,0,1,1,Like said bfr she cn plead by hrslf. She aint need to shut it if she knows she ddnt do nthg wrng. If she aint sayn nthg y u jmpn like an ant,2017-09-27T06:30:41,NayabMohammad3,27/9/2017,6:30:41,0.147,0,0.853,0.6124
19405,J¤¤J €€ J@|\|,9.13E+17,0,0,1,اور اگر آپ نے یکجہتی ہی کرنی ہے۔  تو ایک عدد بالیووڈ ایکٹر کیساتھ ادھ ننگی ہو کر تصویر بنا کر ٹویٹ کریں۔۔,2017-09-27T06:31:03,jojeejan,27/9/2017,6:31:03,0,0,1,0
19406,Aneela Aziz Ikram,9.13E+17,1,0,0,"Only if all the people talking against others irrespective of gender can select their words better, see no point in being abusive!",2017-09-27T06:31:49,aneela_ikram,27/9/2017,6:31:49,0.101,0.234,0.665,-0.5848
19407,Shaheen TV,9.13E+17,0,0,0,Mahira Khan’s Response For All The People Who Criticize Her http://www.shaheentv.com/video/mahira-khans-response-for-all-the-people-who-criticize-her/ …pic.twitter.com/MKP3XPoHI1,2017-09-27T06:32:53,Shaheentv1,27/9/2017,6:32:53,0,0.191,0.809,-0.3818
19408,Nayab Mohammad,9.13E+17,0,1,1,U make laugh woman u sayin it s her life we don’t need to interfere bla bla then y u postin tweets abt her life like mad lmao,2017-09-27T06:33:19,NayabMohammad3,27/9/2017,6:33:19,0.311,0.099,0.59,0.7783
19409,Massif Khan,9.13E+17,1,0,1,Ab chupa k Kia fahda,2017-09-27T06:34:49,massif_khan,27/9/2017,6:34:49,0,0.583,0.417,-0.6369
19410,Massif Khan,9.13E+17,0,1,0,Wo hamari angal thi ab ni rahi,2017-09-27T06:38:16,massif_khan,27/9/2017,6:38:16,0,0,1,0
19411,Massif Khan,9.13E+17,0,0,0,Nice,2017-09-27T06:39:00,massif_khan,27/9/2017,6:39:00,1,0,0,0.4215
19412,Jason Mascarenhas,9.13E+17,1,0,0,Ranbir Kapoor Breaks His Silence On Mahira Khan Controversy | Hrithik–Kareena Friends Again & More http://ift.tt/2xw72VT ,2017-09-27T06:40:08,jasonmascaris,27/9/2017,6:40:08,0.193,0,0.807,0.4767
19413,Z@!D!,9.13E+17,0,0,0,Thank you social media now Mahira Khan suffering from trauma and fever for the past two days.,2017-09-27T06:41:15,civilizedZaidi,27/9/2017,6:41:15,0.112,0.263,0.625,-0.5267
19414,Massif Khan,9.13E+17,0,0,1,Ni sb ap ka ha mahira lakan hamara watan tari waja sa badnam ho rha ha,2017-09-27T06:41:27,massif_khan,27/9/2017,6:41:27,0.255,0,0.745,0.5859
19415,Snotting.com,9.13E+17,0,0,0,Ranbir Kapoor Breaks His Silence On Mahira Khan Controversy | Hrithik–Kareena Friends Again & More http://ift.tt/2hwmrPP !,2017-09-27T06:44:33,snottingcom,27/9/2017,6:44:33,0.207,0,0.793,0.5255
